CRSE_ID,CRSE_OFFER_NBR,CRSE_EFFDT,SUBJECT,CRSE_CODE,COURSE_TITLE_LONG,ACAD_ORG_MAU_DESCRFORMAL,ACAD_ORG_U1_DESCRFORMAL,RQRMNT_GROUP,EFFDT,DESCR254A,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_GRP_LINE_NBR,RQ_GRP_LINE_TYPE,REQUIREMENT,REQUISITE_TYPE,SSR_DESCR80,RQDET_CRSE_ID,RQDET_CRSE,RQ_CONNECT,PARENTHESIS,MIN_CRSES_REQD,MIN_UNITS_REQD,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,DESCR,RQRMNT_USEAGE,RQRMNT_LIST_SEQ,RQ_CONNECT_TYPE,MIN_CRSES_REQD,MIN_UNITS_REQD,GRADE_POINTS_MIN,GPA_REQUIRED,RQ_LINE_KEY_NBR,RQ_LINE_DET_SEQ,RQ_LINE_DET_TYPE,COURSE_LIST,CONDITION_CODE,CONDITION_OPERATOR,CONDITION_DATA,CourseList
100546,1,00:00.0,CE,321,Introduction to Fluid Mechanics,College of Engineering,Civil and Environmental Engineering,600730,00:00.0,Prerequisite: (MTH 235) and CE 221 and Completion of Tier I Writing Requirement    Restrictions: Open to juniors or seniors in the Department of Civil and Environmental Engineering or in the Biosystems Engineering Major.    Not open to students with ,ENR,1,OR,0,0,0,0,2,30,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,2,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
100546,1,00:00.0,CE,321,Introduction to Fluid Mechanics,College of Engineering,Civil and Environmental Engineering,600730,00:00.0,Prerequisite: (MTH 235) and CE 221 and Completion of Tier I Writing Requirement    Restrictions: Open to juniors or seniors in the Department of Civil and Environmental Engineering or in the Biosystems Engineering Major.    Not open to students with ,ENR,1,OR,0,0,0,0,2,30,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,7,CLST,4,NA,EQ, ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
100546,1,00:00.0,CE,321,Introduction to Fluid Mechanics,College of Engineering,Civil and Environmental Engineering,600730,00:00.0,Prerequisite: (MTH 235) and CE 221 and Completion of Tier I Writing Requirement    Restrictions: Open to juniors or seniors in the Department of Civil and Environmental Engineering or in the Biosystems Engineering Major.    Not open to students with ,ENR,1,OR,0,0,0,0,2,30,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,8,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
100546,1,00:00.0,CE,321,Introduction to Fluid Mechanics,College of Engineering,Civil and Environmental Engineering,600730,00:00.0,Prerequisite: (MTH 235) and CE 221 and Completion of Tier I Writing Requirement    Restrictions: Open to juniors or seniors in the Department of Civil and Environmental Engineering or in the Biosystems Engineering Major.    Not open to students with ,ENR,1,OR,0,0,0,0,2,30,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,2,1,COND, ,TBL,EQ,244,
100546,1,00:00.0,CE,321,Introduction to Fluid Mechanics,College of Engineering,Civil and Environmental Engineering,600730,00:00.0,Prerequisite: (MTH 235) and CE 221 and Completion of Tier I Writing Requirement    Restrictions: Open to juniors or seniors in the Department of Civil and Environmental Engineering or in the Biosystems Engineering Major.    Not open to students with ,ENR,1,OR,0,0,0,0,3,40,RQ,3797,CO, , ,,AND,),0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,CLST,8121,NA,EQ, ,ME 332 (102254-College of Engineering Mechanical Engineering)
100546,1,00:00.0,CE,321,Introduction to Fluid Mechanics,College of Engineering,Civil and Environmental Engineering,600730,00:00.0,Prerequisite: (MTH 235) and CE 221 and Completion of Tier I Writing Requirement    Restrictions: Open to juniors or seniors in the Department of Civil and Environmental Engineering or in the Biosystems Engineering Major.    Not open to students with ,ENR,1,OR,0,0,0,0,5,90,COND, , , , ,,OR,(,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
100546,1,00:00.0,CE,321,Introduction to Fluid Mechanics,College of Engineering,Civil and Environmental Engineering,600730,00:00.0,Prerequisite: (MTH 235) and CE 221 and Completion of Tier I Writing Requirement    Restrictions: Open to juniors or seniors in the Department of Civil and Environmental Engineering or in the Biosystems Engineering Major.    Not open to students with ,ENR,1,OR,0,0,0,0,6,100,RQ,3797,CO, , ,,AND,),0,0, , , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,CLST,8121,NA,EQ, ,ME 332 (102254-College of Engineering Mechanical Engineering)
100552,1,00:00.0,CE,400,Structural Mechanics,College of Engineering,Civil and Environmental Engineering,600735,00:00.0,Prerequisite: CE 305 and CE 361.  Restrictions: Open to juniors or seniors or graduate students in the College of Engineering.,ENR,1,OR,0,0,0,0,1,10,RQ,1938,PRE, , ,, ,(,0,0, , , ,"CE 400 Prereq; jr, sr, grad",ENR,1,AND,0,0,0,0,1,1,CLST,5444,NA,EQ, ,CE 305 (117201-College of Engineering Civil and Environmental Engineering)
100552,1,00:00.0,CE,400,Structural Mechanics,College of Engineering,Civil and Environmental Engineering,600735,00:00.0,Prerequisite: CE 305 and CE 361.  Restrictions: Open to juniors or seniors or graduate students in the College of Engineering.,ENR,1,OR,0,0,0,0,1,10,RQ,1938,PRE, , ,, ,(,0,0, , , ,"CE 400 Prereq; jr, sr, grad",ENR,1,AND,0,0,0,0,2,1,COND, ,TBL,EQ,203,
100552,1,00:00.0,CE,400,Structural Mechanics,College of Engineering,Civil and Environmental Engineering,600735,00:00.0,Prerequisite: CE 305 and CE 361.  Restrictions: Open to juniors or seniors or graduate students in the College of Engineering.,ENR,1,OR,0,0,0,0,3,20,COND, , , , ,,AND,),0,0,PL,IN,182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
100552,1,00:00.0,CE,400,Structural Mechanics,College of Engineering,Civil and Environmental Engineering,600735,00:00.0,Prerequisite: CE 305 and CE 361.  Restrictions: Open to juniors or seniors or graduate students in the College of Engineering.,ENR,1,OR,0,0,0,0,4,30,COND, , , , ,,OR, ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
100553,1,00:00.0,CE,405,Design of Steel Structures,College of Engineering,Civil and Environmental Engineering,600736,00:00.0,Prerequisite: CE 305.   Restrictions: Open to juniors or seniors or graduate students in the Department of Civil and Environmental Engineering or in the College of Engineering.,ENR,1,OR,0,0,0,0,1,10,RQ,1939,PRE, , ,, , ,0,0, , , ,CE 405 Prereqs/Restr,ENR,1,AND,0,0,0,0,1,1,CLST,5444,NA,EQ, ,CE 305 (117201-College of Engineering Civil and Environmental Engineering)
100553,1,00:00.0,CE,405,Design of Steel Structures,College of Engineering,Civil and Environmental Engineering,600736,00:00.0,Prerequisite: CE 305.   Restrictions: Open to juniors or seniors or graduate students in the Department of Civil and Environmental Engineering or in the College of Engineering.,ENR,1,OR,0,0,0,0,1,10,RQ,1939,PRE, , ,, , ,0,0, , , ,CE 405 Prereqs/Restr,ENR,1,AND,0,0,0,0,2,1,COND, ,TBL,EQ,203,
100553,1,00:00.0,CE,405,Design of Steel Structures,College of Engineering,Civil and Environmental Engineering,600736,00:00.0,Prerequisite: CE 305.   Restrictions: Open to juniors or seniors or graduate students in the Department of Civil and Environmental Engineering or in the College of Engineering.,ENR,1,OR,0,0,0,0,1,10,RQ,1939,PRE, , ,, , ,0,0, , , ,CE 405 Prereqs/Restr,ENR,1,AND,0,0,0,0,3,1,COND, ,PR,EQ,UEGR,
100553,1,00:00.0,CE,405,Design of Steel Structures,College of Engineering,Civil and Environmental Engineering,600736,00:00.0,Prerequisite: CE 305.   Restrictions: Open to juniors or seniors or graduate students in the Department of Civil and Environmental Engineering or in the College of Engineering.,ENR,1,OR,0,0,0,0,1,10,RQ,1939,PRE, , ,, , ,0,0, , , ,CE 405 Prereqs/Restr,ENR,1,AND,0,0,0,0,4,1,COND, ,PR,EQ,MEGR,
100553,1,00:00.0,CE,405,Design of Steel Structures,College of Engineering,Civil and Environmental Engineering,600736,00:00.0,Prerequisite: CE 305.   Restrictions: Open to juniors or seniors or graduate students in the Department of Civil and Environmental Engineering or in the College of Engineering.,ENR,1,OR,0,0,0,0,2,20,COND, , , , ,,OR, ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
100584,1,00:00.0,CEM,311,Inorganic Chemistry,College of Natural Science,Chemistry,600798,00:00.0,Prerequisite: CEM 142 or CEM 152 or CEM 182H or LB 172    ,ENR,1,AND,0,0,0,0,1,10,RQ,1972,PRE, , ,, , ,0,0, , , ,CEM 311,ENR,1,OR,0,0,0,0,1,1,CLST,5472,NA,EQ, ,"CEM 142 (117269-College of Natural Science Chemistry), CEM 152 (117272-College of Natural Science Chemistry), CEM 182H (117276-College of Natural Science Chemistry), LB 172 (119806-Lyman Briggs College Lyman Briggs Dean)"
100584,1,00:00.0,CEM,311,Inorganic Chemistry,College of Natural Science,Chemistry,600798,00:00.0,Prerequisite: CEM 142 or CEM 152 or CEM 182H or LB 172    ,ENR,1,AND,0,0,0,0,1,10,RQ,1972,PRE, , ,, , ,0,0, , , ,CEM 311,ENR,1,OR,0,0,0,0,2,1,COND, ,PL,IN,116,
100592,1,00:00.0,CEM,400H,Honors Work,College of Natural Science,Chemistry,600807,00:00.0,Prerequisite: Completion of Tier I writing requirement.,ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors Student, ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
100592,1,00:00.0,CEM,400H,Honors Work,College of Natural Science,Chemistry,600807,00:00.0,Prerequisite: Completion of Tier I writing requirement.,ENR,1,OR,0,0,0,0,2,20,COND, , ,ASP, ,,OR, ,0,0,GRP,EQ,XASP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,1,10,RQ,1946,PRE, , ,, ,(,0,0, , , ,CEM 499,ENR,1,AND,0,0,0,0,1,1,CLST,5101,NA,EQ, ,PHY 215 (121461-College of Natural Science Physics Astronomy)
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,1,10,RQ,1946,PRE, , ,, ,(,0,0, , , ,CEM 499,ENR,1,AND,0,0,0,0,2,1,CLST,5453,NA,EQ, ,"MTH 235 (120660-College of Natural Science Mathematics), MTH 340 (120669-College of Natural Science Mathematics), MTH 347H (124690-College of Natural Science Mathematics)"
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,1,CLST,4, , , ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,2,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,7,CLST,4,NA,EQ, ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,8,CLST,7880,NA,EQ, ,"WRA 110 (116990-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), AL 192 (116554-College of Arts and Letters Arts and Letters Dean), AL 192H (116555-College of Arts and Letters Arts and Letters Dean), WRA 115 (116991-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 120 (116992-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 125 (116993-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 130 (116994-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 135 (116995-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 140 (116996-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 145 (116997-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 150 (116998-College of Arts and Letters Writing, Rhetoric, and Cultures)"
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,2,20,RQ,2083,PRE, , ,,AND,),0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,2,1,COND, ,TBL,EQ,244,
100602,1,00:00.0,CEM,499,Chemical Physics Seminar,College of Natural Science,Chemistry,600821,00:00.0,Prerequisite: ((PHY 215) and completion of Tier I writing requirement) and (MTH 235 or MTH 340 or MTH 347H)    ,ENR,1,OR,0,0,0,0,3,30,COND, , , , ,,OR, ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
100661,1,00:00.0,CHS,401,Fourth-Year Chinese I,College of Arts and Letters,"Linguistics, Languages, and Cultures",601043,00:00.0,Prerequisite: CHS 302    ,ENR,1,AND,0,0,0,0,1,10,RQ,2014,PRE, , ,, , ,0,0, , , ,CHS 401,ENR,1,OR,0,0,0,0,1,1,CLST,5558,NA,EQ, ,"CHS 302 (117563-College of Arts and Letters Linguistics, Languages, and Cultures)"
100661,1,00:00.0,CHS,401,Fourth-Year Chinese I,College of Arts and Letters,"Linguistics, Languages, and Cultures",601043,00:00.0,Prerequisite: CHS 302    ,ENR,1,AND,0,0,0,0,1,10,RQ,2014,PRE, , ,, , ,0,0, , , ,CHS 401,ENR,1,OR,0,0,0,0,2,1,COND, ,PL,IN,116,
101054,1,00:00.0,ECE,345,Electronic Instrumentation and Systems,College of Engineering,Electrical and Computer Engineering,601676,00:00.0,Prerequisite: ((MTH 234 or concurrently) or (MTH 254H or concurrently) or (LB 220 or concurrently)) and ((PHY 184 or PHY 184B or PHY 234B) and completion of Tier I writing requirement). Restric,ENR,1,OR,0,0,0,0,1,10,COND, , ,Honors Students, ,, , ,0,0,PL,IN,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
101054,1,00:00.0,ECE,345,Electronic Instrumentation and Systems,College of Engineering,Electrical and Computer Engineering,601676,00:00.0,Prerequisite: ((MTH 234 or concurrently) or (MTH 254H or concurrently) or (LB 220 or concurrently)) and ((PHY 184 or PHY 184B or PHY 234B) and completion of Tier I writing requirement). Restric,ENR,1,OR,0,0,0,0,2,20,RQ,3238,CO, , ,,OR,(,0,0, , , ,MTH 234 or MTH 254H or LB 220,ENR,1,AND,0,0,0,0,1,1,CLST,5610,NA,EQ, ,"MTH 234 (120659-College of Natural Science Mathematics), MTH 254H (120661-College of Natural Science Mathematics), LB 220 (119808-Lyman Briggs College Lyman Briggs Dean)"
101054,1,00:00.0,ECE,345,Electronic Instrumentation and Systems,College of Engineering,Electrical and Computer Engineering,601676,00:00.0,Prerequisite: ((MTH 234 or concurrently) or (MTH 254H or concurrently) or (LB 220 or concurrently)) and ((PHY 184 or PHY 184B or PHY 234B) and completion of Tier I writing requirement). Restric,ENR,1,OR,0,0,0,0,3,30,RQ,3540,PRE, , ,,AND, ,0,0, , , ,PHY 184 or PHY 184B orPHY 234B,ENR,1,AND,0,0,0,0,1,1,CLST,6254,NA,EQ, ,"PHY 184 (121453-College of Natural Science Physics Astronomy), PHY 184B (121455-College of Natural Science Physics Astronomy), PHY 234 (121470-College of Natural Science Physics Astronomy)"
101054,1,00:00.0,ECE,345,Electronic Instrumentation and Systems,College of Engineering,Electrical and Computer Engineering,601676,00:00.0,Prerequisite: ((MTH 234 or concurrently) or (MTH 254H or concurrently) or (LB 220 or concurrently)) and ((PHY 184 or PHY 184B or PHY 234B) and completion of Tier I writing requirement). Restric,ENR,1,OR,0,0,0,0,4,40,RQ,2083,PRE, , ,,AND, ,0,0, , , ,Tier I Writing Requirement,ENR,1,AND,0,0,0,0,1,1,CLST,4, , , ,"WRA 101 (125835-College of Arts and Letters Writing, Rhetoric, and Cultures), WRA 195H (116999-College of Arts and Letters Writing, Rhetoric, and Cultures), LB 133 (119797-Lyman Briggs College Lyman Briggs Dean), MC 111 (120116-James Madison College James Madison College Dean), MC 112 (120117-James Madison College James Madison College Dean), RCAH 111 (123305-Residential College in Arts and Humanities Residential College in Arts and Humanities Dean), AL 110 (126059-College of Arts and Letters Arts and Letters Dean)"
