Major Code,Major Title,Plan Title,Course ID,Course Name,Year Level,Term Season,Fifth Year,Credits,Credits Minimum,Prerequisites,Prerequisite Term,Has Prerequisites,Is Prerequisite For
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 330,Higher Geometry,Junior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 330,Higher Geometry,Junior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 330,Higher Geometry,Junior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 103),PHY 183,Physics for Scientists and Engineers I,Junior,Spring,No,120,4,,1,False,11
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 234,Multivariable Calculus,Junior,Fall,No,120,4,(LB 119 AND MTH 133 AND MTH 153H),4,True,11
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 4XX,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 4XX,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 4XX,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 320,Analysis I,Senior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 320,Analysis I,Senior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 320,Analysis I,Senior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 421,Analysis II,Senior,Spring,No,120,3,MTH 320 OR MTH 234,5,True,0
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 421,Analysis II,Senior,Spring,No,120,3,MTH 320 OR MTH 234,5,True,0
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 421,Analysis II,Senior,Spring,No,120,3,MTH 320 OR MTH 234,5,True,0
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 103,College Algebra,Freshman,Fall,No,120,3,,1,False,23
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 116,College Algebra and Trigonometry,Freshman,Fall,No,120,5,,1,False,4
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 299,Transitions,Freshman,Spring,No,120,4,,1,False,2
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),PSL 250,Introductory Physiology,Freshman,Spring,No,120,4,,1,False,10
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),PSL 250,Introductory Physiology,Freshman,Spring,No,120,4,,1,False,10
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 114,Trigonometry,Freshman,Spring,No,120,3,MTH 103 OR MTH 103B,2,True,8
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 132,Calculus I,Freshman,Spring,No,120,3,(MTH 103 AND MTH 103B),2,True,10
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 132,Calculus I,Freshman,Fall,No,120,3,(MTH 103 AND MTH 103B),2,True,10
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 133,Calculus II,Freshman,Spring,No,120,4,MTH 132,3,True,17
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 299,Transitions,Sophomore,Fall,No,120,4,,1,False,2
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),PHY 183,Physics for Scientists and Engineers I,Sophomore,Spring,No,120,4,,1,False,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 132,Calculus I,Sophomore,Fall,No,120,3,(MTH 103 AND MTH 103B),2,True,10
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 310,Abstract Algebra I and Number Theory,Sophomore,Spring,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 133,Calculus II,Sophomore,Spring,No,120,4,MTH 132,3,True,17
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 133,Calculus II,Sophomore,Fall,No,120,4,MTH 132,3,True,17
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 234,Multivariable Calculus,Sophomore,Spring,No,120,4,(LB 119 AND MTH 133 AND MTH 153H),4,True,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 234,Multivariable Calculus,Sophomore,Fall,No,120,4,(LB 119 AND MTH 133 AND MTH 153H),4,True,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 309,Linear Algebra I,Sophomore,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 309,Linear Algebra I,Sophomore,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 299,Transitions,Junior,Fall,No,120,4,,1,False,2
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 3XX/STT 4XX,Course name not found in registrar data,Junior,Spring,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 481,Discrete Mathematics I,Junior,Fall,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 481,Discrete Mathematics I,Junior,Fall,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 482,Discrete Mathematics II,Junior,Spring,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 482,Discrete Mathematics II,Junior,Spring,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),PHY 183,Physics for Scientists and Engineers I,Junior,Fall,No,120,4,,1,False,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),PHY 183,Physics for Scientists and Engineers I,Junior,Fall,No,120,4,,1,False,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),PHY 191,"Physics Laboratory for Scientists, I",Junior,Fall,No,120,1,,1,False,4
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 234,Multivariable Calculus,Junior,Fall,No,120,4,(LB 119 AND MTH 133 AND MTH 153H),4,True,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 309,Linear Algebra I,Junior,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 320,Analysis I,Junior,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 320,Analysis I,Junior,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 320,Analysis I,Junior,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 235,Differential Equations,Junior,Fall,No,120,3,MTH 234,5,True,19
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 481,Discrete Mathematics I,Senior,Fall,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 482,Discrete Mathematics II,Senior,Spring,No,120,3,,1,False,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),PSL 250,Introductory Physiology,Senior,Spring,No,120,4,,1,False,10
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 310,Abstract Algebra I and Number Theory,Senior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 235,Differential Equations,Senior,Spring,No,120,3,MTH 234,5,True,19
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 235,Differential Equations,Senior,Spring,No,120,3,MTH 234,5,True,19
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 103),MTH 451,Numerical Analysis I,Senior,Fall,No,120,3,CSE 231 OR MTH 235,6,True,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 116),MTH 451,Numerical Analysis I,Senior,Fall,No,120,3,CSE 231 OR MTH 235,6,True,0
3753,"Computational Mathematics, BA",Computational Math BA (MTH 132),MTH 451,Numerical Analysis I,Senior,Fall,No,120,3,CSE 231 OR MTH 235,6,True,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),CEM 161,Chemistry Laboratory I,Freshman,Fall,No,120,1,,1,False,6
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 103,College Algebra,Freshman,Fall,No,120,3,,1,False,23
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 116,College Algebra and Trigonometry,Freshman,Fall,No,120,5,,1,False,4
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),PSL 250,Introductory Physiology,Freshman,Spring,No,120,4,,1,False,10
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),PSL 250,Introductory Physiology,Freshman,Spring,No,120,4,,1,False,10
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 114,Trigonometry,Freshman,Spring,No,120,3,MTH 103 OR MTH 103B,2,True,8
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 132,Calculus I,Freshman,Spring,No,120,3,(MTH 103 AND MTH 103B),2,True,10
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 132,Calculus I,Freshman,Fall,No,120,3,(MTH 103 AND MTH 103B),2,True,10
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),CEM 141,General Chemistry,Freshman,Fall,No,120,4,(CEM 151 AND MTH 103B),3,True,29
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 133,Calculus II,Freshman,Spring,No,120,4,MTH 132,3,True,17
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),CEM 142,General and Inorganic Chemistry,Freshman,Spring,No,120,3,(CEM 141 AND CEM 152),4,True,18
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 299,Transitions,Sophomore,Spring,No,120,4,,1,False,2
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 299,Transitions,Sophomore,Spring,No,120,4,,1,False,2
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 299,Transitions,Sophomore,Fall,No,120,4,,1,False,2
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),PHY 183,Physics for Scientists and Engineers I,Sophomore,Fall,No,120,4,,1,False,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),PHY 183,Physics for Scientists and Engineers I,Sophomore,Fall,No,120,4,,1,False,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),PHY 183,Physics for Scientists and Engineers I,Sophomore,Fall,No,120,4,,1,False,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),PSL 250,Introductory Physiology,Sophomore,Fall,No,120,4,,1,False,10
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 132,Calculus I,Sophomore,Fall,No,120,3,(MTH 103 AND MTH 103B),2,True,10
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 133,Calculus II,Sophomore,Spring,No,120,4,MTH 132,3,True,17
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 133,Calculus II,Sophomore,Fall,No,120,4,MTH 132,3,True,17
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 234,Multivariable Calculus,Sophomore,Spring,No,120,4,(LB 119 AND MTH 133 AND MTH 153H),4,True,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 234,Multivariable Calculus,Sophomore,Fall,No,120,4,(LB 119 AND MTH 133 AND MTH 153H),4,True,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 309,Linear Algebra I,Sophomore,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),PHY 184,Physics for Scientists and Engineers II,Sophomore,Spring,No,120,4,PHY 193H OR PHY 231 OR PHY 231C,4,True,15
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),PHY 184,Physics for Scientists and Engineers II,Sophomore,Spring,No,120,4,PHY 193H OR PHY 231 OR PHY 231C,4,True,15
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),PHY 184,Physics for Scientists and Engineers II,Sophomore,Spring,No,120,4,PHY 193H OR PHY 231 OR PHY 231C,4,True,15
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 481,Discrete Mathematics I,Junior,Spring,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 481,Discrete Mathematics I,Junior,Fall,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 482,Discrete Mathematics II,Junior,Spring,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR WRA 101 OR WRA 110,2,True,3
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 234,Multivariable Calculus,Junior,Fall,No,120,4,(LB 119 AND MTH 133 AND MTH 153H),4,True,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR WRA 101 OR WRA 110,4,True,11
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 320,Analysis I,Junior,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 320,Analysis I,Junior,Spring,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 235,Differential Equations,Junior,Spring,No,120,3,MTH 234,5,True,19
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 235,Differential Equations,Junior,Spring,No,120,3,MTH 234,5,True,19
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Spring,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 481,Discrete Mathematics I,Senior,Fall,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 482,Discrete Mathematics II,Senior,Spring,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 482,Discrete Mathematics II,Senior,Spring,No,120,3,,1,False,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 320,Analysis I,Senior,Fall,No,120,3,MTH 133 OR MTH 153H OR LB 119 OR MTH 299,4,True,3
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 235,Differential Equations,Senior,Fall,No,120,3,MTH 234,5,True,19
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 132),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 310 OR MTH 320 OR WRA 101 OR WRA 110,5,True,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 103),MTH 451,Numerical Analysis I,Senior,Fall,No,120,3,CSE 231 OR MTH 235,6,True,0
3756,"Computational Mathematics, BS",Computational Math BS (MTH 116),MTH 451,Numerical Analysis I,Senior,Fall,No,120,3,CSE 231 OR MTH 235,6,True,0
