Major Code,Major Title,Plan Title,Course ID,Course Name,Year Level,Term Season,Fifth Year,Credits,Credits Minimum,Prerequisites,Has Prerequisites
3742,"Mathematics, BS",Mathematics BS (MTH 132),PSL 250,Introductory Physiology,Sophomore,Spring,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 103),CEM 141,General Chemistry,Sophomore,Fall,No,120,4,MTH 103B,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),CEM 141,General Chemistry,Sophomore,Fall,No,120,4,MTH 103B,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),CEM 142,General and Inorganic Chemistry,Sophomore,Spring,No,120,3,CEM 141,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),CEM 142,General and Inorganic Chemistry,Sophomore,Spring,No,120,3,CEM 141,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),CEM 161,Chemistry Laboratory I,Sophomore,Fall,No,120,1,CEM 141,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),CEM 161,Chemistry Laboratory I,Sophomore,Fall,No,120,1,CEM 141,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 132,Calculus I,Sophomore,Fall,No,120,3,(LB 117 AND MTH 116),TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 133,Calculus II,Sophomore,Spring,No,120,4,MTH 132,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 133,Calculus II,Sophomore,Fall,No,120,4,MTH 132,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 299,Transitions,Sophomore,Spring,No,120,4,(LB 118 AND MTH 132 AND MTH 152H),TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 299,Transitions,Sophomore,Spring,No,120,4,(LB 118 AND MTH 132 AND MTH 152H),TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 299,Transitions,Sophomore,Spring,No,120,4,(LB 118 AND MTH 132 AND MTH 152H),TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),PHY 183,Physics for Scientists and Engineers I,Sophomore,Fall,No,120,4,MTH 132,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 234,Multivariable Calculus,Sophomore,Spring,No,120,4,MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 234,Multivariable Calculus,Sophomore,Fall,No,120,4,MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),PHY 191,"Physics Laboratory for Scientists, I",Sophomore,Fall,No,120,1,PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183B OR PHY 183 OR PHY 233 OR PHY 231 OR PHY 183 OR PHY 231C OR PHY 233,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),Electives,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 116),Electives,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 132),Electives,Course name not found in registrar data,Junior,Spring,No,120,8,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 103),IAH 211 or Higher,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 116),ISS 200-Level,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 132),ISS 300-Level,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 3XX/STT 4XX,Course name not found in registrar data,Junior,Spring,No,120,3,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 103),PSL 250,Introductory Physiology,Junior,Spring,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 103),PHY 183,Physics for Scientists and Engineers I,Junior,Fall,No,120,4,MTH 132,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),PHY 183,Physics for Scientists and Engineers I,Junior,Fall,No,120,4,MTH 132,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 234,Multivariable Calculus,Junior,Fall,No,120,4,MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),PHY 184,Physics for Scientists and Engineers II,Junior,Spring,No,120,4,PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),PHY 184,Physics for Scientists and Engineers II,Junior,Fall,No,120,4,PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),PHY 191,"Physics Laboratory for Scientists, I",Junior,Fall,No,120,1,PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183B OR PHY 183 OR PHY 233 OR PHY 231 OR PHY 183 OR PHY 231C OR PHY 233,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),PHY 191,"Physics Laboratory for Scientists, I",Junior,Fall,No,120,1,PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183 OR PHY 183B OR PHY 183 OR PHY 233 OR PHY 231 OR PHY 183 OR PHY 231C OR PHY 233,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 340,Ordinary Differential Equations I,Junior,Spring,No,120,3,MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,MTH 310,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,MTH 310,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,MTH 310,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),Electives,Course name not found in registrar data,Senior,Fall,No,120,6,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 103),Electives,Course name not found in registrar data,Senior,Spring,No,120,10,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 116),Electives,Course name not found in registrar data,Senior,Fall,No,120,6,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 116),Electives,Course name not found in registrar data,Senior,Spring,No,120,5,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 132),Electives,Course name not found in registrar data,Senior,Fall,No,120,6,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 132),Electives,Course name not found in registrar data,Senior,Spring,No,120,6,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 116),ISS 300-Level,Course name not found in registrar data,Senior,Spring,No,120,4,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Spring,No,120,3,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 320,Analysis I,Senior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 320,Analysis I,Senior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 320,Analysis I,Senior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 330,Higher Geometry,Senior,Fall,No,120,3,MTH 301 OR MTH 299 OR MTH 317H OR MTH 301,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 330,Higher Geometry,Senior,Fall,No,120,3,MTH 301 OR MTH 299 OR MTH 317H OR MTH 301,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 330,Higher Geometry,Senior,Fall,No,120,3,MTH 301 OR MTH 299 OR MTH 317H OR MTH 301,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 421,Analysis II,Senior,Spring,No,120,3,MTH 320 OR MTH 320 OR MTH 320 OR MTH 320 OR MTH 320,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 421,Analysis II,Senior,Spring,No,120,3,MTH 320 OR MTH 320 OR MTH 320 OR MTH 320 OR MTH 320,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 421,Analysis II,Senior,Spring,No,120,3,MTH 320 OR MTH 320 OR MTH 320 OR MTH 320 OR MTH 320,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 103),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 116),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309,TRUE
3742,"Mathematics, BS",Mathematics BS (MTH 132),MTH 496,Capstone in Mathematics   (W),Senior,Spring,No,120,3,MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309 OR MTH 309,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Electives,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Electives,Course name not found in registrar data,Freshman,Fall,No,120,3,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Electives,Course name not found in registrar data,Freshman,Spring,No,120,3,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Foreign Language,Course name not found in registrar data,Freshman,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Foreign Language,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Foreign Language,Course name not found in registrar data,Freshman,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Foreign Language,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Foreign Language,Course name not found in registrar data,Freshman,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Foreign Language,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),ISS 200-Level,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),ISS 200-Level,Course name not found in registrar data,Freshman,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),ISS 200-Level,Course name not found in registrar data,Freshman,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),WRA 1XX,Course name not found in registrar data,Freshman,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),WRA 1XX,Course name not found in registrar data,Freshman,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),WRA 1XX,Course name not found in registrar data,Freshman,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 103,College Algebra,Freshman,Fall,No,120,3,MTH 1825,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 116,College Algebra and Trigonometry,Freshman,Fall,No,120,5,MTH 1825,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),CEM 141,General Chemistry,Freshman,Fall,No,120,4,MTH 103B,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),CEM 141,General Chemistry,Freshman,Spring,No,120,4,MTH 103B,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 114,Trigonometry,Freshman,Spring,No,120,3,MTH 103 OR MTH 103 OR MTH 103 OR MTH 103 OR MTH 103,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 132,Calculus I,Freshman,Spring,No,120,3,(LB 117 AND MTH 116),TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 132,Calculus I,Freshman,Fall,No,120,3,(LB 117 AND MTH 116),TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 133,Calculus II,Freshman,Spring,No,120,4,MTH 132,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 299,Transitions,Freshman,Spring,No,120,4,(LB 118 AND MTH 132 AND MTH 152H),TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Electives,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Electives,Course name not found in registrar data,Sophomore,Spring,No,120,3,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Foreign Language,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Foreign Language,Course name not found in registrar data,Sophomore,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Foreign Language,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Foreign Language,Course name not found in registrar data,Sophomore,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Foreign Language,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Foreign Language,Course name not found in registrar data,Sophomore,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),IAH Below 211,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),IAH Below 211,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),IAH Below 211,Course name not found in registrar data,Sophomore,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),BS 161,Cell and Molecular Biology,Sophomore,Spring,No,120,3,CEM 141 OR CEM 141 OR CEM 141 OR CEM 141,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),BS 161,Cell and Molecular Biology,Sophomore,Spring,No,120,3,CEM 141 OR CEM 141 OR CEM 141 OR CEM 141,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),BS 161,Cell and Molecular Biology,Sophomore,Spring,No,120,3,CEM 141 OR CEM 141 OR CEM 141 OR CEM 141,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 132,Calculus I,Sophomore,Fall,No,120,3,(LB 117 AND MTH 116),TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),BS 171,Cell and Molecular Biology Laboratory,Sophomore,Spring,No,120,2,BS 161,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 133,Calculus II,Sophomore,Spring,No,120,4,MTH 132,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 133,Calculus II,Sophomore,Fall,No,120,4,MTH 132,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 299,Transitions,Sophomore,Spring,No,120,4,(LB 118 AND MTH 132 AND MTH 152H),TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 299,Transitions,Sophomore,Spring,No,120,4,(LB 118 AND MTH 132 AND MTH 152H),TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 299,Transitions,Sophomore,Spring,No,120,4,(LB 118 AND MTH 132 AND MTH 152H),TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),PHY 183,Physics for Scientists and Engineers I,Sophomore,Fall,No,120,4,MTH 132,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),PHY 183,Physics for Scientists and Engineers I,Sophomore,Fall,No,120,4,MTH 132,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 234,Multivariable Calculus,Sophomore,Spring,No,120,4,MTH 133,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 234,Multivariable Calculus,Sophomore,Fall,No,120,4,MTH 133,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Electives,Course name not found in registrar data,Junior,Fall,No,120,3,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Electives,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Electives,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Electives,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),IAH 211 or Higher,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),IAH 211 or Higher,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),IAH 211 or Higher,Course name not found in registrar data,Junior,Spring,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),ISS 300-Level,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),ISS 300-Level,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),ISS 300-Level,Course name not found in registrar data,Junior,Fall,No,120,4,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),BS 171,Cell and Molecular Biology Laboratory,Junior,Fall,No,120,2,BS 161,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),BS 171,Cell and Molecular Biology Laboratory,Junior,Fall,No,120,2,BS 161,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),PHY 183,Physics for Scientists and Engineers I,Junior,Spring,No,120,4,MTH 132,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 234,Multivariable Calculus,Junior,Fall,No,120,4,MTH 133,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 309,Linear Algebra I,Junior,Fall,No,120,3,MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133 OR MTH 133,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 310,Abstract Algebra I and Number Theory,Junior,Fall,No,120,3,MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299 OR MTH 299,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 330,Higher Geometry,Junior,Spring,No,120,3,MTH 301 OR MTH 299 OR MTH 317H OR MTH 301,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 330,Higher Geometry,Junior,Spring,No,120,3,MTH 301 OR MTH 299 OR MTH 317H OR MTH 301,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 330,Higher Geometry,Junior,Spring,No,120,3,MTH 301 OR MTH 299 OR MTH 317H OR MTH 301,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,MTH 310,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 116),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,MTH 310,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 132),MTH 411,Abstract Algebra II,Junior,Spring,No,120,3,MTH 310,TRUE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Electives,Course name not found in registrar data,Senior,Fall,No,120,6,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),Electives,Course name not found in registrar data,Senior,Spring,No,120,6,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Electives,Course name not found in registrar data,Senior,Fall,No,120,6,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 116),Electives,Course name not found in registrar data,Senior,Spring,No,120,5,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Electives,Course name not found in registrar data,Senior,Fall,No,120,6,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 132),Electives,Course name not found in registrar data,Senior,Spring,No,120,6,,FALSE
3744,"Mathematics, BA",Mathematics BA (MTH 103),MTH 3XX/STT 4XX,Course name not found in registrar data,Senior,Fall,No,120,3,,FALSE
